product_id,product_name,title,content_encoded,short_description,right_description,technical_sheet,categories
21,Zurada Krystal Błysk,Koncentrat do nabłyszczania naczyń,"Koncentrat do maszynowego płukania i nabłyszczania naczyń w zmywarkach gastronomicznych i przemysłowych. Skutecznie wspiera osuszanie szkła, porcelany, sztućców, naczyń, stali nierdzewnej oraz tworzyw sztucznych, ograniczając smugi i zacieki. Zalecany do stosowania w połączeniu z systemami dozującymi; dawkę należy dobrać do twardości wody oraz zaleceń producenta zmywarki. Przed użyciem zapoznać się z kartą charakterystyki produktu i stosować zgodnie z przeznaczeniem.","Skoncentrowany płyn nabłyszczający do płukania naczyń w zmywarkach gastronomicznych i przemysłowych, zalecany przy twardej wodzie.","Właściwości: Koncentrat. Przyspiesza wysychanie i powoduje, że naczynia oraz sztućce schną bez konieczności dodatkowego wycierania. Nadaje idealny połysk, nie pozostawia smug i zacieków. Zapobiega odkładaniu się kamienia (osadów wapiennych) w zmywarce. Preparat do wszystkich typów zmywarek gastronomicznych i przemysłowych. Kompatybilny ze wszystkimi typami dozowników. Przedłuża życie dozowników poprzez filtrowanie w procesie produkcji.","uniwersalny, skoncentrowany płyn do nabłyszczania i osuszania naczyń. Nadaje idealny połysk, nie pozostawia smug i zacieków. Naczynia i sztućce schną bez konieczności dodatkowego wycierania w czasie krótszym niż 1 minuta. Zapobiega odkładaniu się osadów wapiennych. Zawiera składniki m.in. pochodzenia roślinnego w tym certyfikowany olej palmowy zgodny z RSPO. Bezzapachowy zgodnie z zasadami systemu HACCP.","horeca-hotele, plyny-nablyszczajace, szkoly, firmy-sprzatajace, plyny-nablyszczajace-instytucje, plyny-nablyszczajace-firmy-sprzatajace"
22,Zurada Podłoga Fresh,Niskopieniący płyn do podłóg Gastro 1,"Zurada Podłoga Fresh to niskopieniący płyn przeznaczony do ręcznego mycia podłóg oraz innych zmywalnych powierzchni. Sprawdza się w biurach, salach konferencyjnych, hotelach, szkołach, firmach sprzątających i pomieszczeniach reprezentacyjnych. W zależności od stopnia zabrudzenia dozować 25–300 ml preparatu na 10 litrów wody, a następnie umyć powierzchnię ręcznie. Nie stosować na nielakierowanym drewnie ani powierzchniach nieodpornych na działanie wody; przed pierwszym użyciem sprawdzić działanie preparatu w niewidocznym miejscu.","Niskopieniący, perfumowany płyn do ręcznego mycia podłóg w obiektach profesjonalnych.","Właściwości: Wydajny koncentrat. Skutecznie usuwa zabrudzenia i pielęgnuje podłogi. Pogłębia naturalny kolor i nabłyszcza powierzchnię. Szybko odparowuje, nie pozostawia smug i zacieków. Zabezpiecza powierzchnię oraz opóźnia proces jej brudzenia się. Pozostawia długo utrzymujący się zapach perfum.","Ekologiczny, skoncentrowany płyn do maszynowego mycia podłóg. Niskopieniący preparat do czyszczenia wszystkich rodzajów podłóg ręcznie lub maszynowo. Skutecznie usuwa codzienne, jak i mocno przywarte zabrudzenia. Ma przyjemny zapach, a kompozycja zapachowa jest zgodna ze standardami IFRA. Zawiera składniki m.in. pochodzenia roślinnego w tym certyfikowany olej palmowy zgodny z RSPO.","mycie-podlog-reczne-firmy-sprzatajace, horeca-hotele, mycie-podlog-reczne-instytucje, szkoly, firmy-sprzatajace, mycie-podlog-reczne-catering"
23,Zurada Doza,Pompka dozująca do kanistrów,"Instrukcja zastosowania: Pompka bez zakrętki. Aby dopasować pompkę do zakrętki należy wyciąć lub wywiercić otwór o średnicy około 26mm w zakrętce kanistra. Odkręcić główkę pompki. Nałożyć na zakrętkę po czym zakręcić główkę pompki. Aby dopasować długość rurki do kanistra należy wyciągnąć rurkę z pompki, dociąć rurkę do wysokości kanistra po czym włożyć ją z powrotem uciętym końcem do pompki.","Pompka do bezpośredniego dozowania z kanistrów 5, 10 i 20 L","Właściwości: Pompka umożliwia precyzyjne dozowanie porcji lub wielokrotności 25 ml preparatu. Ułatwia przygotowanie roztworów roboczych, bez konieczności podnoszenia kanistra. Idealna szczelność sprawia, że produkty nie wietrzeją i nie parują. Dostępna również na kanistry o rozmiarach wlewu Φ30 i Φ45.",,"horeca-hotele, szkoly, firmy-sprzatajace, dozowniki, dozowniki-instytucje, dozowniki-firmy-sprzatajace"
24,Zurada Czysta Posadzka,Niskopieniący płyn do podłóg Eco,"Zurada Czysta Posadzka to ekologiczny, skoncentrowany płyn do mycia podłóg ręcznie i maszynowo. Nadaje się do wszystkich rodzajów podłóg, tworzyw sztucznych, PVC, kamienia syntetycznego i naturalnego, płytek ceramicznych oraz gresu. Nie zawiera SLS, dodecylobenzenosulfonianów, EDTA ani NTA. Zalecane dozowanie to 20 ml na 1 l wody, a przy lekkich zabrudzeniach 10 ml na 1 l wody.","Ekologiczny, skoncentrowany płyn do maszynowego mycia podłóg.","Właściwości: Niskopieniący preparat do czyszczenia wszystkich rodzajów podłóg ręcznie lub maszynowo. Skutecznie usuwa codzienne, jak i mocno przywarte zabrudzenia. Ma przyjemny zapach, a kompozycja zapachowa jest zgodna ze standardami IFRA. Zawiera składniki m.in. pochodzenia roślinnego w tym certyfikowany olej palmowy zgodny z RSPO.","Ekologiczny, skoncentrowany płyn do maszynowego mycia podłóg. Niskopieniący preparat do czyszczenia wszystkich rodzajów podłóg ręcznie lub maszynowo. Skutecznie usuwa codzienne, jak i mocno przywarte zabrudzenia. Ma przyjemny zapach, a kompozycja zapachowa jest zgodna ze standardami IFRA. Zawiera składniki m.in. pochodzenia roślinnego w tym certyfikowany olej palmowy zgodny z RSPO.","ekologiczne-produkty-eu-ecolabel, mycie-podlog-maszynowe"
25,Zurada Łazienkowy Blask,Pianka do sanitariatów Gastro 2,"Zurada Łazienkowy Blask to preparat w formie pianki przeznaczony do czyszczenia sanitariatów. Skutecznie usuwa osady z kamienia, mydła oraz bieżące zabrudzenia z umywalek, wanien, brodzików, kabin prysznicowych, armatury i płytek odpornych na działanie kwasów. Gęsta pianka dobrze przylega do czyszczonych powierzchni, ułatwiając działanie preparatu także na elementach pionowych. Nanieść piankę na powierzchnię, pozostawić na krótki czas, wyczyścić i dokładnie spłukać wodą.",Pianka do bieżącego czyszczenia i odkamieniania powierzchni sanitarnych.,"Właściwości: Koncentrat. Doskonale usuwa: rdzę, kamień wodny i osady wapienne, powstałe w wyniku wysokiej twardości wody. Nie powoduje korozji powierzchni. Zabezpiecza powierzchnię, tworząc nanowarstwę tlenkową. Bezwonny.","gotowy do użycia preparat w formie pianki do czyszczenia powierzchni ponadpodłogowych. Doskonały do codziennego utrzymania czystości. Można regularnie stosować bez obawy uszkodzenia powierzchni. Pozostawia lśniące powierzchnie bez smug. Nie pozostawia tłustej powłoki. Bezpieczny dla skóry rąk. Ma przyjemny zapach, a kompozycja zapachowa jest zgodna ze standardami IFRA. Zawiera składniki m.in. pochodzenia roślinnego w tym certyfikowany olej palmowy zgodny z RSPO.","horeca-hotele, szkoly, firmy-sprzatajace, higiena-sanitariatow-instytucje, higiena-sanitariatow-firmy-sprzatajace, higiena-urzadzen, higiena-urzadzen-instytucje, higiena-urzadzen-firmy-sprzatajace, higiena-sanitariatow-catering, odkamienianie-firmy-sprzatajace, odkamienianie, odkamienianie-instytucje"
26,Zurada Czysta Moc,Lekko zasadowy środek myjący,"Preparat przeznaczony do ręcznego czyszczenia pianowego mebli, wyposażenia wnętrz oraz innych zmywalnych powierzchni. Skutecznie usuwa zabrudzenia z blatów, frontów szafek, parapetów, stołów, ścian, klamek i poręczy, a także z powierzchni błyszczących i matowych. Może być stosowany na drewno, laminat, plastik, szkło i skórę, z wyłączeniem powierzchni nieodpornych na działanie wody. Przed pierwszym użyciem zaleca się wykonanie próby w niewidocznym miejscu oraz zapoznanie się z kartą charakterystyki produktu.",Lekko zasadowy środek myjący do czyszczenia mebli i wszystkich zmywalnych powierzchni.,"Właściwości: Preparat gotowy do użycia. Doskonale usuwa codzienny kurz i zabrudzenia. Zapewnia czyste powierzchnie bez smug. Preparat można stosować na wszystkie powierzchnie zmywalne, odporne na wodę. Pozostawia świeży zapach.","gotowy do użycia preparat w formie pianki do czyszczenia powierzchni ponadpodłogowych. Doskonały do codziennego utrzymania czystości. Można regularnie stosować bez obawy uszkodzenia powierzchni. Pozostawia lśniące powierzchnie bez smug. Nie pozostawia tłustej powłoki. Bezpieczny dla skóry rąk. Ma przyjemny zapach, a kompozycja zapachowa jest zgodna ze standardami IFRA. Zawiera składniki m.in. pochodzenia roślinnego w tym certyfikowany olej palmowy zgodny z RSPO.","horeca-hotele, szkoly, firmy-sprzatajace, higiena-powierzchni-firmy-sprzatajace, higiena-powierzchni-instytucje, higiena-powierzchni-catering"
27,Zurada Piankowy Blask,Pianka do powierzchni zmywalnych Eco,"Preparat w formie pianki przeznaczony do czyszczenia różnego rodzaju powierzchni zmywalnych, takich jak blaty, meble, sprzęt AGD, szkło, plastik, metal, skóra i drewno. Skutecznie usuwa bieżące zabrudzenia oraz sprawdza się przy gruntownym czyszczeniu. Formuła nie zawiera EDTA, NTA, SLS, fosforanów ani dodecylobenzenosulfonianów. Opakowanie nadaje się do ponownego napełnienia, a jego elementy można poddać recyklingowi.",Ekologiczny preparat w formie pianki do czyszczenia powierzchni zmywalnych.,"Właściwości: Doskonały do codziennego utrzymania czystości. Można regularnie stosować bez obawy uszkodzenia powierzchni. Pozostawia lśniące powierzchnie bez smug. Nie pozostawia tłustej powłoki. Bezpieczny dla skóry rąk. Ma przyjemny zapach, a kompozycja zapachowa jest zgodna ze standardami IFRA. Zawiera składniki m.in. pochodzenia roślinnego w tym certyfikowany olej palmowy zgodny z RSPO.","gotowy do użycia preparat w formie pianki do czyszczenia powierzchni ponadpodłogowych. Doskonały do codziennego utrzymania czystości. Można regularnie stosować bez obawy uszkodzenia powierzchni. Pozostawia lśniące powierzchnie bez smug. Nie pozostawia tłustej powłoki. Bezpieczny dla skóry rąk. Ma przyjemny zapach, a kompozycja zapachowa jest zgodna ze standardami IFRA. Zawiera składniki m.in. pochodzenia roślinnego w tym certyfikowany olej palmowy zgodny z RSPO.","ekologiczne-produkty-eu-ecolabel, higiena-powierzchni"
28,Zurada Alka Czystość,Zasadowy preparat myjący,"Zasadowy preparat myjący przeznaczony do usuwania lekkich i średnich zabrudzeń z urządzeń, instalacji oraz sprzętu pomocniczego. Sprawdza się w myciu systemów CIP, natryskowym, wysokociśnieniowym i ręcznym. Może być stosowany do powierzchni ze stali nierdzewnej, porcelany, ceramiki oraz tworzyw sztucznych; nie zaleca się używania na aluminium. Zalecane stężenie robocze wynosi 0,5–2%, a temperatura mycia 50–90°C przy czasie kontaktu 5–60 minut.","Zasadowy koncentrat do mycia mieszalników, urządzeń oraz sprzętu pomocniczego.","Właściwości: Zasadowy środek do mycia w systemach CIP, mycia ciśnieniowego oraz ręcznego. Wysoka zawartość składników aktywnych. Niepieniący, całkowite odpienianie już w zimnej wodzie. Trójstopniowy system przeciwdziałający osadzaniu kamienia i depozytów. Nie zawiera surfaktantów i fosforanów (nie obciąża środowiska). Łatwo wypłukiwalny. pH 1% r-ru powyżej 12,5.",,"przemysl-farmaceutyczny, przemysl-kosmetyczny"
29,Zurada Sanitar Błysk,Pianka do sanitariatów Gastro 3,"Zurada Sanitar Błysk to pianka przeznaczona do czyszczenia sanitariatów, łazienek i toalet. Skutecznie usuwa osady z kamienia, zabrudzenia sanitarne, naloty z mydła oraz ślady rdzy z umywalek, muszli, pisuarów, kabin prysznicowych, wanien, brodzików, armatury i fug. Nanieść piankę na czyszczoną powierzchnię, pozostawić na krótki czas, a następnie przetrzeć i dokładnie spłukać wodą. Nie stosować na powierzchniach wrażliwych na kwasy, takich jak aluminium, miedź, mosiądz, kamień naturalny zawierający wapień, powierzchnie lakierowane, malowane oraz szkło akrylowe.","Pianka do mycia i odkamieniania łazienek, toalet oraz powierzchni sanitarnych.","Właściwości: Wydajny koncentrat. Skutecznie usuwa: zacieki wodne, kamień, rdzę oraz osady z mydła. Świetnie czyści fugi oraz powierzchnie i urządzenia sanitarne. Ma wysokoskoncentrowaną formułę.","gotowy do użycia preparat w formie pianki do czyszczenia sanitariatów. Skutecznie usuwa: rdzę, osady wodne, wapienne i mydlane. Doskonały do bieżącego utrzymania czystości w sanitariatach. Bezpieczny dla czyszczonych powierzchni, nie pozostawia smug. Ma przyjemny zapach, a kompozycja zapachowa jest zgodna ze standardami IFRA. Zawiera składniki m.in. pochodzenia roślinnego w tym certyfikowany olej palmowy zgodny z RSPO.","horeca-hotele, szkoly, firmy-sprzatajace, higiena-sanitariatow-instytucje, higiena-sanitariatow-firmy-sprzatajace, higiena-toalet-instytucje, higiena-toalet-firmy-sprzatajace, higiena-sanitariatow-catering, higiena-toalet"
30,Zurada AlkaMoc,Zasadowy koncentrat myjący Przemysł,"AlkaMoc to zasadowy koncentrat myjący przeznaczony do usuwania średnich i mocnych zabrudzeń z urządzeń oraz sprzętu pomocniczego. Sprawdza się przy myciu mieszalników, zbiorników, rurociągów, linii technologicznych i innych elementów wykorzystywanych w przemyśle farmaceutycznym oraz kosmetycznym. Produkt może być stosowany w systemach CIP, podczas mycia natryskowego, wysokociśnieniowego oraz ręcznego. Zalecane jest użycie na powierzchniach ze stali nierdzewnej, ceramiki, porcelany i tworzyw sztucznych; nie stosować na aluminium.",Usuwanie średnich i mocnych zabrudzeń. Zasadowy koncentrat do mycia urządzeń i sprzętu pomocniczego.,"Właściwości: Zasadowy środek do mycia w systemach CIP, mycia ciśnieniowego oraz ręcznego. Wysoka zawartość składników aktywnych. Niepieniący, całkowite odpienianie już w zimnej wodzie. Trójstopniowy system przeciwdziałający osadzaniu kamienia i depozytów. Nie zawiera fosforanów (nie obciąża środowiska). Usuwanie najtrwalszych olejów, smarów, tłuszczów, wosków. Łatwo wypłukiwalny. pH 1% r-ru powyżej 12,5.",,"przemysl-farmaceutyczny, przemysl-kosmetyczny"
31,Zurada Aktywna Piana,Pianka do powierzchni,"Aktywna pianka przeznaczona do mycia ręcznego, ciśnieniowego oraz stosowania w myjniach samochodowych. Sprawdza się przy czyszczeniu samochodów osobowych i dostawczych, ciężarówek, cystern, maszyn budowlanych i rolniczych, wózków widłowych oraz plandek. Dozować zgodnie z zaleceniami dla wybranej metody aplikacji: w myjniach 50–100 ml/10 l wody, lancą pianową bez rozcieńczania lub 1:1 z wodą, spryskiwaczem zimą 1:10–1:30, latem 1:20–1:40. Nie stosować na powierzchniach wrażliwych na alkalia, nagrzanych ani silnie nasłonecznionych; nie dopuścić do wyschnięcia pianki i używać rękawic oraz okularów ochronnych.",Alkaliczna aktywna pianka do ręcznego i ciśnieniowego mycia pojazdów oraz plandek.,"Właściwości: Lekko zasadowa, trwała aktywna piana o szerokim spektrum działania. Wysoka skuteczność działania. Skutecznie usuwa brud drogowy, kurz, smugi, smary, oleje, pyłki, owady, błoto, ziemię, piasek oraz sól drogową. Polecany do różnego rodzaju myjni samochodowych.",,
32,Zurada Alka Moc,Zasadowy koncentrat myjący Auto,"Zasadowy koncentrat myjący do maszynowego mycia powierzchni odpornych na działanie alkaliów. Skutecznie usuwa zabrudzenia z glazury, gresu, terakoty, klinkieru, PCV, linoleum, lastrico oraz podłóg przemysłowych i żywicznych. Może być stosowany w maszynach myjących oraz myjkach ciśnieniowych. Nie stosować na drewno, panele, aluminium, powierzchnie lakierowane i malowane.","Silnie alkaliczny, skoncentrowany, niepieniący preparat do maszynowego mycia powierzchni.","Właściwości: Wydajny koncentrat. Rozpuszcza uporczywe zabrudzenia. Skutecznie usuwa: zabrudzenia ropopochodne, oleje, smary oraz ślady opon i obuwia. Polecany do stosowania w warsztatach, halach produkcyjnych i magazynowych. Bezzapachowy zgodnie z wymaganiami HACCP. Preparat można stosować do mycia ręcznego i maszynowego.",,"horeca-hotele, mycie-podlog-maszynowe-firmy-sprzatajace, mycie-podlog-maszynowe-instytucje, szkoly, firmy-sprzatajace, chemia-samochodowa, mycie-podlog-maszynowe-catering, mycie-podlog-w-warsztatach"
33,Zurada Kwas Pro,Kwaśny koncentrat myjący,"Kwaśny koncentrat myjący przeznaczony do mycia mieszalników, homogenizatorów, zbiorników, fermentatorów, rurociągów, wymienników oraz linii technologicznych. Nadaje się do mycia w systemach CIP, mycia natryskowego, wysokociśnieniowego i ręcznego. Można go stosować na stali nierdzewnej, porcelanie, ceramice i tworzywach sztucznych; nie zaleca się używania na aluminium. Zalecane stężenie robocze wynosi 0,5–2%, a mycie można prowadzić w temperaturze 5–90°C przez 5–60 minut.",Kwaśny koncentrat do usuwania średnich i mocnych zabrudzeń z urządzeń i instalacji.,"Właściwości: Kwaśny środek do mycia w systemach CIP, mycia ciśnieniowego oraz ręcznego. Wysoka zawartość składników aktywnych. Niepieniący, całkowite odpienianie już w zimnej wodzie. Doskonały efekt usuwania zaolejonych i zatłuszczonych osadów tlenkowych, węglanowych, wodorotlenkowych. Zawiera inhibitory korozji. Łatwo wypłukiwalny.",,"przemysl-farmaceutyczny, przemysl-kosmetyczny"
