product_id,product_name,title,content_encoded,short_description,right_description,technical_sheet,categories
88,Zurada Owad Stop,Preparat do usuwania owadów,"Preparat do ręcznego usuwania owadów oraz innych zabrudzeń organicznych z szyb, lamp i karoserii. Wystarczy spryskać czyszczoną powierzchnię, odczekać 2-3 minuty, a następnie przetrzeć gąbką lub szmatką i dokładnie spłukać wodą pod wysokim ciśnieniem. Produkt nadaje się do stosowania przed myciem zasadniczym auta. Unikać kontaktu z oczami i po użyciu dokładnie umyć ręce.","Preparat do usuwania owadów i innych zabrudzeń organicznych z szyb, lamp i karoserii.",Właściwości: Rozmiękcza zabrudzenia i powoduje ich łatwiejsze odklejanie od mytej powierzchni. Bezpieczny dla lakieru i mytych powierzchni. Preparat do stosowania przed myciem zasadniczym.,,"chemia-samochodowa, usuwanie-owadow"
89,Zurada Szybki Blask,Płyn do szyb samochodowych,"Zurada Szybki Blask to płyn do ręcznego mycia szyb, lusterek oraz innych szklanych powierzchni w samochodzie. Nanieść preparat na czyszczoną powierzchnię za pomocą spryskiwacza, czyściwa lub szmatki, a następnie wytrzeć do sucha najlepiej mikrofibrą. W razie potrzeby czynność powtórzyć lub wypolerować powierzchnię dla uzyskania lepszego efektu. Unikać kontaktu z oczami i po użyciu dokładnie umyć ręce; termin trwałości produktu wynosi 24 miesiące.","Płyn z alkoholem do skutecznego mycia szyb, lusterek i szklanych powierzchni w samochodzie.","Właściwości: Idealny o mycia wszystkich rodzajów szyb, lusterek oraz reflektorów. Skutecznie usuwa nawet najbardziej oporne zabrudzenia, pozostawiając lśniące powierzchnie bez smug. Dodatek alkoholu zapewnia szybkie odparowanie i poprawia proces mycia.",,"chemia-samochodowa, szyby"
90,Zurada Pianka,Pianka do wnętrza auta,"Zurada Pianka to gotowy do użycia preparat w formie pianki przeznaczony do czyszczenia wnętrza samochodu. Sprawdza się przy myciu kokpitu oraz elementów plastikowych, pomagając usuwać typowe zabrudzenia eksploatacyjne. Nanieść piankę na czyszczoną powierzchnię lub ściereczkę, przetrzeć, a następnie wytrzeć do sucha niepylącym czyściwem, najlepiej z mikrofibry. Unikać kontaktu z oczami i po użyciu dokładnie umyć ręce.",Gotowa do użycia pianka do czyszczenia kokpitu i plastikowych elementów wnętrza auta.,"Właściwości: Preparat myjąco-czyszczący do kokpitów oraz innych powierzchni z tworzyw sztucznych wewnątrz pojazdów. Usuwa zabrudzenia i odświeża, pozostawia przyjemny owocowy zapach. Nie nabłyszcza czyszczonych powierzchni i nie pozostawia klejącej powłoki.",,"kokpit-i-elementy-plastikowe, chemia-samochodowa"
91,Zurada Tapicer Max,Pianka do tapicerki samochodowej,"Zurada Tapicer Max to gotowa do użycia pianka przeznaczona do ręcznego czyszczenia tapicerki samochodowej, siedzeń oraz tekstylnych dywaników. Nanieść piankę równomiernie na czyszczoną powierzchnię, a przy uporczywych zabrudzeniach delikatnie przeszorować miękką szczotką lub gąbką. Następnie zebrać zabrudzenia wilgotną, czystą szmatką, a w razie potrzeby usunąć nadmiar wilgoci ręcznikiem papierowym bez barwników lub odkurzaczem piorącym. Przed pierwszym użyciem sprawdzić działanie preparatu w mało widocznym miejscu i unikać kontaktu z oczami.","Gotowa do użycia pianka do czyszczenia tapicerki samochodowej, foteli i tekstylnych dywaników.","Właściwości: Dzięki innowacyjnej recepturze przenika w głąb czyszczonych powierzchni i skutecznie usuwa brud oraz plamy. Usuwa olejowe plamy które pozostawił na fotelach twój mechanik. Przywraca czyszczonym powierzchniom ich naturalny kolor. Preparat zawiera dodatek perfum, dzięki czemu skutecznie odświeża wnętrze samochodu.",,"chemia-samochodowa, tapicerka"
92,Zurada Odkamień Piana,Pianka do bieżącego odkamieniania,"Zurada Odkamień Piana to piankowy preparat do bieżącego odkamieniania powierzchni i urządzeń odpornych na działanie kwasów. Gęsta piana dobrze przylega do czyszczonych miejsc, ułatwiając usuwanie osadów z kamienia, zacieków i zabrudzeń mineralnych w zapleczu sanitarnym oraz gastronomicznym. Nanieść piankę na powierzchnię, pozostawić na krótki czas, a następnie przetrzeć i dokładnie spłukać wodą. Nie stosować na aluminium, mosiądzu, miedzi i brązie; przed pierwszym użyciem wykonać próbę w niewidocznym miejscu.",Pianka do bieżącego usuwania kamienia z powierzchni i urządzeń odpornych na kwasy.,"Właściwości: Koncentrat. Doskonale usuwa: tłuszcz, rdzę, kamień wodny i osady wapienne powstałe w wyniku wysokiej twardości wody. Zawiera składniki odtłuszczające zarówno urządzenie, jak i jego filtry. Nie powoduje korozji powierzchni. Zabezpiecza powierzchnię, tworząc nanowarstwę tlenkową. Bezwonny.",,"horeca-hotele, szkoly, firmy-sprzatajace, higiena-sanitariatow-instytucje, higiena-sanitariatow-firmy-sprzatajace, higiena-urzadzen, higiena-urzadzen-instytucje, higiena-urzadzen-firmy-sprzatajace, higiena-sanitariatow-catering, odkamienianie-firmy-sprzatajace, odkamienianie, odkamienianie-instytucje"
93,Zurada Gastro Moc,Preparat do odkamieniania urządzeń,"Proszek do odkamieniania przeznaczony do usuwania kamienia z urządzeń gastronomicznych i domowych. Nadaje się do czajników tradycyjnych i elektrycznych, ekspresów do kawy, zmywarek, pralek, wyparzarek, bojlerów, kotłów, parowników i nagrzewnic. Nie zaleca się stosowania na aluminium oraz powierzchniach ocynkowanych. Przed użyciem należy sprawdzić działanie preparatu na niewidocznym fragmencie powierzchni i stosować zgodnie z instrukcją urządzenia.",Proszek do odkamieniania urządzeń.,"Właściwości: Koncentrat. Doskonale usuwa kamień i osady wapienne. Skuteczny, wydajny i bezzapachowy. Nie powoduje korozji powierzchni.",,"horeca-hotele, szkoly, firmy-sprzatajace, higiena-urzadzen, higiena-urzadzen-instytucje, higiena-urzadzen-firmy-sprzatajace, odkamienianie-firmy-sprzatajace, odkamienianie, odkamienianie-instytucje"
94,Zurada Odkamień Proszek,Proszek do odkamieniania,"Zurada Odkamień Proszek to preparat w proszku przeznaczony do odkamieniania urządzeń i powierzchni odpornych na działanie środków kwaśnych. Skutecznie usuwa osady wapienne i kamień powstające podczas eksploatacji zmywarek, wyparzarek oraz innych urządzeń gastronomicznych. Stosować zgodnie z zaleceniami producenta urządzenia, dobierając stężenie roztworu do stopnia zakamienienia. Podczas pracy używać rękawic i okularów ochronnych oraz zapoznać się z kartą charakterystyki preparatu.","Proszek do odkamieniania zmywarek, wyparzarek i urządzeń gastronomicznych.","Właściwości. Preparat do wszystkich typów zmywarek gastronomicznych. Działanie już w 5 minutowym cyklu mycia. Skutecznie likwiduje trudne do usunięcia zabrudzenia z tłuszczu, białka, skrobi, ślady po herbacie. Zabezpiecza szkło przed ścieraniem i matowieniem. Zapobiega korozji zmywarki. Działa skutecznie także w twardej wodzie. Nie pozostawia smug i zacieków na szkle i naczyniach. Do każdego opakowania dołączona prcezyjna miarka.",,
95,Zurada Fala Czystości,Koncentrat do myjek ultradźwiękowych,"Zurada Fala Czystości to uniwersalny koncentrat do myjek ultradźwiękowych przeznaczony do czyszczenia części, narzędzi i precyzyjnych elementów. Sprawdza się w warsztatach, motoryzacji, elektronice, laboratoriach, jubilerstwie oraz przy pielęgnacji delikatnych przedmiotów z metali i tworzyw sztucznych. Stosować po rozcieńczeniu z wodą: 10 ml na 1 L przy lżejszych zabrudzeniach lub 100 ml na 1 L przy mocniejszych. Preparat ma lekko zasadowy odczyn, nie zawiera agresywnych wodorotlenków i jest przeznaczony do codziennego, bezpiecznego użytkowania.","Uniwersalny, skoncentrowany płyn do myjek ultradźwiękowych do metali i tworzyw.","Silnie czyszczący preparat do usuwania olejów mineralnych, syntetycznych i maszynowych, smarów stałych i samochodowych, tłuszczy roślinnych i zwierzęcych, białka, zanieczyszczeń organicznych, mineralnych, gipsowych oraz cementowych. Usuwa zaśniedziałe tlenkowe osady na metalach. Świetny do czyszczenia monet i biżuterii wykonanej z metali szlachetnych i kolorowych. Zawiera składniki spowalniające korozję. Preparat biodegradowalny. Właściwości: Usuwa najoporniejsze zabrudzenia. Opóźnia proces korozji. Usuwa zaśniedziałe tlenkowe osady na metalach.",,"chemia-samochodowa, mycie-ultradzwiekowe, mycie-ultradzwiekowe-chemia-samochodowa"
96,Zurada Moc Czystości,Mleczko do trudnych zabrudzeń,"Mleczko do trudnych zabrudzeń przeznaczone do usuwania uporczywego brudu z wielu powierzchni. Sprawdza się przy czyszczeniu kuchenek, piekarników, grilli, blatów kuchennych, zlewozmywaków, płytek, wanien, umywalek, brodzików, stali nierdzewnej oraz naczyń i sprzętu kuchennego. Niewielką ilość preparatu nanieść na czyszczoną powierzchnię lub wilgotną gąbkę, a po zakończeniu czyszczenia dokładnie spłukać. Przechowywać w oryginalnym, szczelnie zamkniętym opakowaniu, w pozycji pionowej, w temperaturze od 5 do 25°C.",Mleczko do czyszczenia uporczywych zabrudzeń z różnych powierzchni,"Właściwości: Skutecznie usuwa: uporczywy brud, tłuszcz, osady z kamienia i rdzy. Nadaje połysk oraz nie rysuje czyszczonych powierzchni. Gęsta formuła powoduje, że mleczko nie spływa z czyszczonych powierzchni. Pozostawia świeży cytrusowy zapach.",,"higiena-powierzchni-firmy-sprzatajace, higiena-urzadzen, higiena-urzadzen-instytucje, higiena-powierzchni-instytucje, higiena-urzadzen-firmy-sprzatajace, higiena-powierzchni-catering"
97,Zurada Karoseria Blask,Szybki nabłyszczacz karoserii,"Zurada Karoseria Blask to szybki nabłyszczacz przeznaczony do pielęgnacji zewnętrznych powierzchni karoserii samochodu. Preparat odświeża wygląd lakieru, podkreśla połysk i pomaga ograniczyć osadzanie się lekkich zabrudzeń. Nanieś produkt na czystą, chłodną powierzchnię za pomocą mikrofibry, rozprowadź równomiernie, a następnie wypoleruj do sucha. Nie stosuj na rozgrzanej karoserii ani w pełnym słońcu; przed pierwszym użyciem sprawdź działanie w niewidocznym miejscu.",Szybki nabłyszczacz do karoserii nadaje lakierowi połysk i pomaga odświeżyć wygląd auta.,"Właściwości: Zapewnia długotrwały efekt hydrofobowy, chroni powierzchnie przed wnikaniem brudu oraz utrzymuje wysoki połysk przez długi czas. Powierzchnie po zastosowaniu preparatu nie przyciągają kurzu i brudu, tym samym samochód pozostaje w czystości na dłużej. Łatwa aplikacja.","gotowy do użycia preparat w formie pianki do czyszczenia powierzchni ponadpodłogowych. Doskonały do codziennego utrzymania czystości. Można regularnie stosować bez obawy uszkodzenia powierzchni. Pozostawia lśniące powierzchnie bez smug. Nie pozostawia tłustej powłoki. Bezpieczny dla skóry rąk. Ma przyjemny zapach, a kompozycja zapachowa jest zgodna ze standardami IFRA. Zawiera składniki m.in. pochodzenia roślinnego w tym certyfikowany olej palmowy zgodny z RSPO.","pielegnacja-i-nablyszczanie-z-zewnatrz, chemia-samochodowa"
98,Zurada Kropla Blasku,Hydrofobowy nabłyszczacz lakieru,"Preparat hydrofobowy przeznaczony do zabezpieczania i nabłyszczania lakieru samochodu. Ułatwia osuszanie, ogranicza przywieranie wody i nadaje powierzchni wyraźny połysk. Stosować po umyciu pojazdu na mokry lub suchy lakier, a następnie wytrzeć do sucha. Nie używać na szybę czołową ani na rozgrzane powierzchnie; przed pierwszym użyciem wykonać próbę w niewidocznym miejscu.",Hydrofobowy preparat do zabezpieczania i nabłyszczania lakieru pojazdu.,"Właściwości: Usuwa kurz, odciski palców, ślady po twardej wodzie oraz odświeża wygląd czyszczonej powierzchni. Łatwa aplikacja, umożliwia szybkie osiągnięcie pożądanego efektu na czyszczonych powierzchniach. Produkt może być stosowany na różnych zewnętrznych i wewnętrznych powierzchniach samochodowych, w tym na lakierze, tworzywach sztucznych i elementach winylowych.",,"ochrona-osuszanie-i-nablyszczanie-pojazdow, chemia-samochodowa"
99,Zurada Hydro Błysk,Hydropowłoka do karoserii,"Zurada Hydro Błysk to preparat tworzący hydrofobową powłokę na zewnętrznych powierzchniach karoserii, przeznaczony do myjni samochodowych oraz użytku domowego. Produkt wspomaga osuszanie pojazdu, ogranicza powstawanie zacieków i nadaje lakierowi efektowny połysk. Należy nakładać go na umyty, jeszcze mokry samochód, a następnie pozostawić do wyschnięcia lub osuszyć ręcznikiem w przypadku użycia twardej wody. Do zastosowania ręcznego lub maszynowego zgodnie z zalecanym dozowaniem.",Hydropowłoka do karoserii nadająca połysk i wspomagająca osuszanie pojazdu po myciu.,"Właściwości: Zmiękcza wodę i ułatwia jej odparowanie, przyspieszając tym samym proces suszenia oraz zapobiega powstawaniu zacieków Tworzy powłokę hydrofobową, powodując perlenie wody. Nadaje połysk i zabezpiecza lakier przed działaniem czynników atmosferycznych.",,"ochrona-osuszanie-i-nablyszczanie-pojazdow, chemia-samochodowa"
100,Zurada Lustrzany Blask,Dressing do elementów zewnętrznych,"Preparat przeznaczony do pielęgnacji zewnętrznych elementów samochodu, zapewniający satynowy efekt wykończenia. Chroni powierzchnie i pomaga przywrócić im estetyczny wygląd. Produkt można stosować na czystych, suchych lub lekko wilgotnych elementach, aplikując go gąbką lub mikrofibrą. Najlepsze efekty uzyskasz, nakładając go równomiernie i pozostawiając do wyschnięcia; na porowatych powierzchniach zaleca się dłuższe wchłanianie.",Dressing nadający satynowy połysk i ochronę zewnętrznym elementom samochodu.,"Właściwości: Zapewnia długotrwały efekt hydrofobowy, chroniąc powierzchnie przed wnikaniem brudu oraz utrzymuje satynowy połysk przez długi czas. Powierzchnie po zastosowaniu preparatu nie przyciągają kurzu i brudu, tym samym samochód pozostaje w czystości na dłużej. Łatwa aplikacja.",,"pielegnacja-i-nablyszczanie-z-zewnatrz, chemia-samochodowa"
